GSM367804.CEL	GSM367805.CEL	GSM367806.CEL	GSM367807.CEL	GSM367808.CEL	GSM367809.CEL	GSM367810.CEL	GSM367811.CEL	GSM367812.CEL	GSM367813.CEL	GSM367814.CEL	GSM367815.CEL	GSM367816.CEL	GSM367817.CEL	GSM367818.CEL	GSM367819.CEL	GSM367820.CEL	GSM367821.CEL	GSM367822.CEL	GSM367823.CEL	GSM367824.CEL	GSM367825.CEL	GSM367826.CEL
51249_at	5.565503058194	5.34964338850189	5.83459035105165	5.77160464302906	5.53143120526091	5.9432889616609	5.52409896233221	5.58059184636512	5.66052148757083	5.71296593675238	5.69502943551159	6.02344051983414	5.47520680190114	5.45031283998008	5.66552016247133	5.60555014451951	5.82290787773352	5.70939108149926	5.94168566885008	5.59146176725314	5.77763077029222	5.50313469243106	5.45346718235775
51250_at	5.38511497081663	5.49379247142564	5.41589347251557	5.34665131524196	5.89892712753081	5.55715393526511	5.39988591832222	5.20745235077865	4.88778710161977	5.4574120808167	5.65330859402718	5.67045327821095	5.5926314244581	5.21006875010962	5.30834585483691	5.45829416927554	5.26948647098714	5.44365476418468	5.69943276026364	5.3910592653711	5.35606466512567	5.26507871768198	5.10819025043317
51251_at	8.19482757534002	7.54981242885462	8.33077330450651	8.0529850146482	7.9633755252557	8.28466070058965	8.40577438897046	8.35446850594079	8.19243681557154	8.38204277303287	8.28775390262312	8.35439501328458	7.57606797451816	8.09552998643919	8.24170593155424	8.19863012276311	7.80935699899356	8.07649132165503	8.30037140255797	7.55200106114973	8.49657852275708	8.20335379787453	8.13079369404261
51252_at	8.34243049164018	8.14586152731178	7.96211688705143	8.29141089809057	8.16892437976821	8.00761013836458	8.1328217966309	8.19242372173819	8.29006035289524	8.10232129511873	8.14340614185281	8.32222526283111	7.76222451929334	8.31761461374158	8.19268611991258	8.15797183669953	8.19831975709448	8.10860660366166	8.17739850991704	8.21404955446443	8.15277678523548	8.32027123668568	8.24064226140102
51253_at	6.96892758326148	6.60238327921375	7.35415472317497	7.01586714608294	7.44158784514154	7.3750240508651	7.19362789442116	6.60569760768468	6.74184661615684	7.23279143489724	7.37965489196272	7.62487619123178	7.61535761127332	6.92888560750385	7.28411322589914	7.13002238417656	7.0703000176881	7.7472584235752	7.35314781026181	6.93587788191586	7.04918901652317	7.02872217552348	6.99919167698268
51255_at	9.92190019017601	9.38316506222338	10.4971328911113	9.8068806487091	10.6280515772758	9.5858737581392	10.0635493791418	9.71675828340105	9.66603821790586	10.0733343165008	10.1936422154176	10.2967618164675	9.93377248658428	9.81175833945508	10.2362032625176	9.95698065569405	10.1044084049918	10.5692396294552	10.3863930880026	9.67226233092944	9.73246803435251	9.84968495874522	9.94157946442082
51258_at	7.38702040820796	7.56650512299083	7.59226292171666	7.3827323501588	8.18718883523388	8.02119591927136	7.3987492451827	7.13569866460333	7.22889552926207	7.17085104550698	7.35381154588975	7.34947326562526	8.05119188649053	7.13514658840416	7.33554720492057	7.26538069662601	7.07431133328501	7.88149615688852	7.34299117255244	7.8688340137228	7.18364908534625	7.35301625512373	7.06756535030924
51259_at	7.39207342553603	8.19487954198669	7.26130321706038	7.24644656675253	7.33413161328705	7.9728076524924	7.40310797854702	7.11390939327144	7.04269051340203	7.30562746094417	7.18442624960448	7.25800228203086	7.74715996975187	7.19322055353388	7.28978014799981	7.14105458457246	7.40353894243032	7.35473311757903	7.21082048838048	7.83125805278213	7.18846571722624	7.30011377541215	7.2987102413316
51260_at	6.36419238265908	6.46025587710772	6.53802771306525	6.1129636701711	6.71123376904459	6.6659033284737	6.32669725336028	5.89207383078257	5.88295073071771	6.49592877964486	6.49198316620069	6.32393992274872	6.62571320527669	5.94631343375864	6.37385233472729	6.31385621771712	6.13022408989669	6.52026684220185	6.39901123519788	6.3941390080415	6.11066163098656	6.10534544143659	6.09421714137923
51263_at	5.69149329320199	5.21906052609108	5.64540291977293	5.70904043655664	5.360921136908	5.39481628173629	5.54202003663235	5.72078541563139	5.79842072846039	5.41195063869122	5.46827803217844	5.56585916943995	4.96420280643718	5.62855750272402	5.47303374666298	5.55386949167587	5.77189782951861	5.51781929226276	5.55386949167587	5.39706181441565	5.70508325586568	5.7139808441581	5.50422637077984
51264_at	7.87392706278579	8.00261576507327	8.51866942505276	7.96032677329021	8.83268971563262	8.1546416672369	8.29456857058295	7.67162586537151	7.84527402125334	8.04103477686175	8.33248427862493	8.05686716835819	8.141692565216	7.56231396574422	8.09946710051127	8.08687065028584	7.78751678104435	8.69645242240933	8.37887375465179	7.76981544517033	7.62816723522736	7.91235859252537	7.89389130355641
51265_at	5.53645048487731	5.58631504529881	5.21875430839813	5.43814497431436	5.40061258081148	5.08551172738758	5.501115008514	5.39450742839367	5.76558453156649	5.28890053648503	5.53304761771214	5.35603418894561	5.75874154042342	5.58769455502284	5.61725077507296	5.53304761771214	5.67481283127228	5.54467752919647	5.48441738381656	5.7091836389086	5.55129251760746	5.61909683843614	5.55651563622959
51272_at	8.17858156266486	8.12125282487197	8.42112501321655	8.32934397869166	8.3109384729988	8.38463029638263	8.46048157631319	8.15298768221837	8.11606640352602	8.10759819636199	8.66712467330929	8.41076924779625	8.43206235202045	8.01695882642476	8.12276788554704	8.32421508766708	8.2266167983957	8.30838394285459	8.26773521210181	7.59630453839561	7.99775229967404	8.00464480861778	8.06680208585477
51274_at	6.59023605095891	6.10862245711657	6.75779203510851	6.49991087541391	6.78105204519838	6.24214341298405	6.77978280433529	6.7143972908187	6.88760935997349	7.00999383730788	6.73787172348874	7.16615691486317	6.63245830101131	6.81156777674433	6.99412801211528	6.64291178865796	7.11364794862309	7.58064711498899	7.19316759011277	6.41254390107839	6.72077080487102	6.67223041765761	6.77978280433529
51277_at	5.26043001032621	5.34817189153753	5.10754427823994	5.17399945663315	5.15208852734738	5.10327340943864	5.26987049689399	5.20267509618584	5.20935371780491	5.15284756457709	5.26166098734056	5.09780965838282	5.04938539161845	5.18655199404621	5.13088835029658	5.20886920199249	5.1659089296862	5.11066074017863	5.14752300570565	5.17496960347039	5.19999879051729	5.25157935271826	5.12889423393841
51279_at	6.40600285330344	6.81014592493119	6.06288134716787	6.25238635144319	6.16209118959408	6.30246316641025	6.19869487820635	6.29278386473003	6.08323522266748	6.08526995823111	6.08466589205935	6.11528833117367	6.43307147671285	6.32278551145697	6.26553810826692	6.19869487820635	6.34125524718894	6.23989954500867	6.17511739538233	6.10042469092393	6.15340108098152	6.20015644240938	6.19869487820635
51282_at	6.96816377457505	6.93212114305346	7.16992295518908	6.86431427757099	7.24924244031921	6.9512156164959	6.87973568162324	6.66656193014522	6.94680566283598	6.9370630243712	7.2179034750535	7.05096921801067	7.11980921115493	6.84707792387614	7.22011721505968	7.11619857445657	7.22491178472799	7.3858231556901	7.05096921801067	6.83745307391273	6.75129973104576	7.08411432747205	7.07551878101385
51284_at	6.67388350864022	6.64535758949226	6.3369297928083	6.66105454829861	6.5967435360344	6.16063221825835	6.45772949705049	6.44656092997956	6.48273363577621	6.45673673295845	6.39958055984511	6.20621941859467	6.67073116638754	6.59299719782111	6.37148778337381	6.4580330796832	6.04608967883278	6.41147503820064	6.25804058413604	6.56137253093683	6.57250782159575	6.56632597191579	6.64915123172856
51290_at	5.89384183124357	5.72546958715864	5.76553122978221	5.93468031588713	5.7010604688583	5.58253659257546	5.85633299122985	5.89204565455909	5.87124253569185	5.77798303758463	5.80717306161074	5.79855377582572	5.59552944184484	5.78916940316258	5.89120300596618	5.83278522352797	5.7373381467378	5.78389492683734	5.86929446211025	5.59085686815822	5.74335127291045	5.73210442727601	5.72290576874553
51291_at	5.99959101720578	5.77743866603822	5.64840336679933	5.82179031374295	5.56947424963607	6.0853105930504	5.68959779540857	5.98729306004512	5.68986208932724	5.54675104328724	5.89162872913866	5.50128505550006	5.55196963948272	5.85497395626257	5.61435092935159	5.85956183261905	5.74005353476784	5.57628333073728	5.55190429190095	5.82323583658839	6.09873341295666	5.90541589556769	5.94157768496549
51300_at	9.06538293141075	9.56052996932363	9.63060938414893	8.96381567306632	9.89197020768704	9.94656574358632	9.35866540411968	8.73643597533634	8.85933566867863	9.53717438025522	9.43994732748429	9.51956603807085	9.68901070260556	8.82225459674357	9.18482705574911	9.37552286557562	8.97979416094354	9.80096295513674	9.54757447235296	9.67960851152715	8.91581975665216	8.97253670238465	8.87998266285077
51304_at	7.07804916942254	7.56915115713465	7.3046930006969	7.16145310708737	7.34943672421454	7.19563119665664	7.31676968218545	7.10182223107765	7.08375074760002	7.19563119665664	7.09841052144467	7.16442659656342	7.45674583855481	7.19545039219982	7.23461300541607	7.06301481600734	7.01924175558155	7.27142480369913	7.14933630112325	7.26543256217632	7.10320636614914	7.27484712911141	7.11971938863201
51305_at	7.0483197787598	6.78735115217888	6.69564792527988	6.85384769119969	6.77856025427053	6.69180044239061	6.98815159887456	7.04238348799167	7.00261148149871	6.77982868114103	6.80231490190707	6.62773624247605	6.83191078781999	6.87204096447871	6.75049145505316	6.76020313845855	6.8469702240512	6.76358202605007	6.65472277733941	7.01743225622501	6.8821956991262	7.09346353307567	7.06691281319871
51311_at	5.28240213590254	5.49017583800164	5.36947719844493	4.57324124899926	5.14236142814999	4.9538843847378	5.07614050318248	5.37765509024539	5.10813157555961	5.3677221402434	4.72279557444971	5.03707071063513	5.22750068196221	4.64723501444683	5.16124491571456	5.18567352569948	5.14236142814999	5.13578556705795	5.06962956372717	5.50855367584625	5.02451290657689	5.20716087247792	5.41670462487515
51312_at	5.73003052230216	6.01052129583293	5.60289173426154	5.65093124510969	5.6551827030181	5.73559722203726	5.71248737146855	5.71248737146855	5.55481866874615	5.57658212350767	5.76925960419553	6.10757523666623	5.74661581587884	5.60970165840674	5.66943573924784	5.64906558999353	5.72718718319054	5.46227011530082	5.95322409481232	5.20278489879031	5.89736901143957	5.75415048125198	5.57984443871873
51313_at	6.33245775545489	5.94303946300378	7.4782370332466	6.16503849818498	5.90408731547113	6.23464431045204	5.69515793431972	6.30484100761447	5.57898918180572	6.44097581469372	5.87358951933534	6.28960601978111	6.32791917891495	5.46608502544717	5.9413679493021	5.93178458670819	5.44602239007548	5.49702462706	5.57427975261488	5.6897479251709	6.16484051521272	5.35518240551792	5.7727513037962
51315_at	6.69201773200288	6.63905152759773	6.92777222768652	6.75725743653587	6.96126830244886	6.84971796771009	6.81232110060275	6.58575112958719	6.55691286205965	6.97400705453871	7.03188898277632	6.77119601623961	6.77267698392308	6.58177524840571	6.91763284574923	6.90941665204577	6.77616021746843	6.9383310312799	6.82563357773433	6.64092784043129	6.6560492809615	6.58072154737229	6.5680071453459
51317_at	6.68044332869454	7.50385960015397	6.78587428029147	6.93463956012165	6.89148557436586	6.78539503348766	6.80053982359593	6.86263312775211	6.99666690579234	6.82803905645058	6.72614675359428	6.79985184862695	7.18156915919595	6.87754722400943	6.99410954420085	6.88321694279911	6.96347638051396	6.90111689846379	6.85104873639947	7.07415406230697	6.80902507093511	6.88005924950414	6.9507752299838
51318_at	5.91889893058227	5.20690463296149	5.93568858529531	5.86329514081462	6.01504667725769	5.54459338918209	5.94765281865852	5.85763636150106	5.95504106443639	6.13919096894637	5.80212912586559	5.90571909611655	5.63922263631664	5.77487420470038	5.85763636150106	5.85763636150106	5.85904327493304	6.06059414352598	5.77004827973632	5.48876424930117	5.54733029322114	6.14131241473613	5.70433510156639
51319_at	3.31382307307823	3.91092873377782	3.37244889576219	3.5639316255189	3.12607618424239	3.82047260053829	3.27046249126661	3.31098922104897	3.28111184991305	3.35707497310404	3.3727731940332	3.27978765083206	3.5432738509796	3.52858925917554	3.56878429502114	3.33081217794269	3.35707497310404	3.34351053519879	3.25740904597799	3.53020711562155	3.29029832857209	3.26712100509717	3.40679546159291
51320_at	7.83642344672489	7.50767270919268	7.46646106204481	7.96366100047921	7.22166256109506	6.84410406882269	7.77276895634139	7.7503253878935	8.05582007683297	7.37221326645814	7.60636848906457	7.39056076839398	7.45880962933728	7.82103051727658	7.67915424240713	7.65110578521772	7.65110578521772	7.19349562421556	7.54772412330265	7.49308487341226	7.95445644324487	7.97499195648777	7.65110578521772
51322_at	8.23873197028343	8.12393556127182	8.80612628839572	8.29529477026828	8.78833812765881	8.60114530258184	8.49625404791911	8.43428307476447	8.36277352765565	8.8985671684898	8.75717263011349	8.97493954183012	8.55219536041001	8.36091908356002	8.65835537320005	8.72848679885268	8.72708884993373	9.06591620604152	9.01394941618132	8.58575751147653	8.39193283927155	8.49435769450149	8.48858667805523
51335_at	8.06971808240649	7.97017032304707	8.52658712712672	8.25288682501185	9.18602280079845	9.06967840596356	8.79749070395916	7.93307298229955	8.20760373077718	8.68549971144874	9.21557269028979	8.18843926703572	8.70362128322472	7.8161202294426	8.59076395584217	8.86270879111571	8.48993502553587	8.98682885500123	8.75426116452597	8.64763311991231	8.03754283342792	7.9400505594035	8.15561300973852
51338_at	6.24188685813661	6.33652290077645	6.41977632330217	6.39063199189341	6.1142825421231	6.29823679179586	6.57725067275505	6.70480320959343	6.78538795989933	6.54164537576932	6.21595125865612	6.25184479134691	6.26049869590405	6.27656492971927	6.0477239650114	6.42821176573038	6.06946238139695	5.96422398845261	5.88029258007186	6.31450277353293	6.5208994030446	6.18282620311421	6.57323947950594
51341_at	7.21170822351981	6.77398704553396	7.24639644399653	7.13900765835545	7.68236200580084	7.99082881358347	7.23153635823646	6.8553067877298	6.72795264399338	7.54331512410659	7.39722044416797	7.38774220689948	7.99177666427654	6.83165987916772	7.30212616507798	7.4918899183771	7.26237923693231	7.4363684652656	7.51622692932839	7.39849593512719	6.74693840652895	6.93986153925125	7.11949054945193
5134_at	5.24505837349646	6.0887610159018	5.00607181683762	5.15658596182829	5.5353770922565	5.46529111904811	5.45768242342404	5.5214190594225	5.42381684553456	5.3495731375065	5.29365756076567	5.3498622256713	5.41129259481951	5.34141615612734	5.21397472820704	5.31124411348896	5.14514758894748	5.69655021732472	5.43526224794385	5.95122051010315	5.28523202671709	5.41150598158633	5.153469545143
51351_at	5.87824288603407	5.51944210412775	6.66253482212675	5.98747669786397	7.7751179585769	4.60981648178712	6.79992715813082	6.06950400288345	6.39677811796555	7.47033328859734	5.60830998720343	7.17159014510971	6.03598745040957	5.24224873012397	5.12019148407093	7.15229394474373	5.27503927385095	6.10831439861034	6.7656742248985	5.86730935033551	6.05350214927639	5.70818555215015	6.2729365342053
51360_at	7.96724159925494	7.06756906629835	8.8539978457755	8.19967383889951	8.43076049966364	8.02534620895107	8.48879968387872	8.18902574510182	8.07022858239837	8.6531018514293	8.52801403616627	8.52491236092545	7.56467747733787	8.32038391531618	8.77645439723288	8.23328142445441	8.14704530238486	8.51179933098564	8.41880710809121	8.10323543509956	7.92223117949839	7.61785013302832	8.3827802919135
51361_at	5.43522409998165	5.78515518545934	5.58953819826458	5.82345826573293	5.50702814472923	6.05200183373119	5.64703729634608	5.41061467769428	5.53093335980144	5.82839734628959	5.41378672445411	6.89755024727192	5.49398355174964	5.93953338643539	5.56306642058239	5.6530400394691	5.75302682057529	5.97457498824863	5.91144338641856	5.35248638041477	5.57523334299424	5.68798153804261	5.62773958943156
51363_at	4.10214517746306	5.00554093979047	4.12597471604196	3.95714556997967	4.03724109861808	4.33165569827499	4.0273890041003	4.0071694907311	4.27421297762828	4.03950556341148	4.24303868306186	4.12597471604196	4.431666974088	4.17396026148033	4.14745566002612	4.15232075080011	4.10755027584667	3.98987770176652	4.12597471604196	4.32366731037077	4.15573284469356	4.12719759832594	4.12597471604196
51368_at	6.25264754838865	6.47011347881402	6.41833217803932	6.29744028481553	6.90475012385821	6.69166936734365	6.53482783556103	6.35968267843805	6.08573763272649	6.52032499860152	6.70467637865072	6.41203592036137	6.77688693247499	6.2024335464916	6.45113613761831	6.59086220717011	6.31279571502394	6.92077870198798	6.52450808316472	6.6369073386024	6.16121194256081	5.89360261735075	6.3568536818743
5136_at	4.36082730316118	4.34226817173067	4.23797367408675	4.31898394189934	4.2963718554277	4.18139326328085	4.28133295438473	4.38380629208009	4.46195157373803	4.195985655606	4.21785194006957	4.22413490860557	4.27479073733783	4.39823599657448	4.34474904088693	4.26742830562663	4.29296041784915	4.24137561206994	4.20892708851402	4.43892046460502	4.31820808827915	4.3485774813711	4.30641039887325
51371_at	5.615870018095	5.31078148098733	5.77313492587776	5.41838478887327	5.44972712317423	5.52379625782108	5.57837663982908	5.56266450627164	5.22156301176403	5.89368649921972	5.69630513337625	6.4088981132125	5.24827763668027	5.59257047830582	5.59099297390627	5.40123697064385	5.54009543333108	5.48493917607782	6.10450989858985	5.46408098209291	5.6282382571705	5.71718593535079	5.59099297390627
51377_at	5.23229774598109	4.58190096035137	5.24288668533972	5.13039434762625	5.23528475752498	4.91774017284311	5.33937475449146	5.29825807624388	5.16742952012743	5.48929196709888	5.51364547107489	5.01474010754445	4.98152212347083	4.98997475426836	5.2796273044123	5.23467310015466	5.3301794856117	5.0242929656118	5.14075102925016	4.93359454128193	5.12923987949958	5.22831010477632	5.21379367066902
5137_at	6.79520073608386	6.59534297410943	6.49031910339792	6.83505776451587	6.38059953554463	6.30733196986944	6.67586735745776	6.75858081821263	6.84992700804653	6.66620504809472	6.50470535053579	6.57422173219492	6.36525837086204	6.84703840767556	6.69635721750129	6.65374274879382	6.67344938823628	6.43303463569216	6.49642928259012	6.91079475551389	6.94355964567821	6.77641733934928	6.77353011580317
51380_at	6.6421837532	6.76680175998811	6.47804213902765	6.63421859347636	6.29300432347482	6.89610949405961	6.59973342254257	6.6421837532	6.84393440909431	6.5314306000178	6.39560223295188	6.52120219639303	6.87631544295627	6.80000379915844	6.69162121739193	6.62261982746682	6.6567965323939	6.63004095050675	6.5752561954808	6.97442860267551	6.65813950838421	6.80443648393073	6.75019769499874
51384_at	3.52514337815148	3.6403139507601	3.49446867217148	3.48200192555246	3.47440306619668	3.36392157329328	3.47826006261691	3.38217326510254	3.45711583056126	3.3699297404439	3.43704641337985	3.40593654996538	3.4251646751242	3.44293867257417	3.50119412276035	3.53142596210212	3.63863844725763	3.34553657178578	3.31274469795014	3.6070881842922	3.38020186766345	3.47794880843501	3.5710372221409
51388_at	4.38973806371924	4.08343691979136	4.50691916490785	4.37285031181584	4.47341067337937	4.1702684922742	4.55014520388037	4.47228536707987	4.28863993738913	4.62817421553008	4.6510653236691	4.42649905233128	3.96295254672871	4.45859757875933	4.38004752353389	4.47194279596474	4.38973806371924	4.17097334405	4.5303059441708	4.05398826088583	4.39079953529027	4.34257398641384	4.35411496434222
51390_at	4.37713695535965	4.45997758685989	4.44442172949472	4.27759022063915	4.3173482682607	4.44905343214723	4.25133131383916	4.22079768497563	4.24203809465194	4.24333782590465	4.1764214185117	4.36710197118381	4.22919294673261	4.17284975611916	4.22664503651186	4.21024218992397	4.22915264426441	4.24984274888005	4.16605760692106	4.37990757197719	4.15643592693561	4.21400352599269	4.19031226149079
51393_at	6.53338643913839	6.43951037210179	6.21262287690318	6.36892142804276	6.25115057157191	6.3888182890896	6.49557438281004	6.57332745044824	6.44780283503436	6.20062421145438	6.07584606005692	6.18199812043375	6.32592354212681	6.3654645860415	6.28659264611833	6.14819241541918	6.51158041071443	5.96939360287891	6.1076623963316	6.37407475168662	6.34525168031358	6.57105765740842	6.55709658022693
51397_at	6.91964696255254	6.06859339272395	6.91398520289205	6.81623749295775	6.63895333863901	6.19403858380818	6.66876124705681	6.5986770272423	6.77522430421493	7.05800788260835	6.79105729640658	6.95042620314267	6.20892647539491	6.72793996035548	6.76334398888761	6.77081831907041	6.43622114349266	6.65421477587532	7.01168360361798	6.35637283461046	6.8380007298813	6.69211089372625	6.70490402996972
5139_at	6.82369308295069	6.90064360662323	6.5461692320768	6.54413693942379	6.24565761905798	6.59471083035212	6.73309175511543	6.54261021764876	6.34470043630203	6.7233485262802	6.55563918770757	7.26673856343427	6.22021539182385	6.57953218362945	6.5136510411627	6.80226484196595	6.39991843847944	6.32759955482879	6.49142957974497	5.86238649140636	6.66233226127005	6.79388885972452	6.78980010066518
51422_at	8.43240655145981	7.95283867640304	8.79326180633115	8.60657651684371	9.14451370782878	8.0494417283704	8.65856563122535	9.34157736870618	8.29105724552867	8.77686206329411	9.12045346987393	8.56833139907696	8.19332858216364	8.58588940668598	8.65422748286201	8.6193956704602	8.58588940668598	8.79220010827163	8.90399258333454	8.09415118426926	8.28396455333467	8.08454879932472	8.03210775575383
51426_at	6.74481121753253	6.54992898792719	6.91865653050318	6.67607224558928	6.64482161534968	6.54334729022475	6.68632276415476	6.76427693610683	6.68632276415476	6.8103511937764	6.67313477838127	6.79469484030699	6.58187026233027	6.63195387244074	6.64148212222782	6.90523205220889	6.57110740565252	6.56687758157272	6.76217003633755	6.20094461135958	6.76338546092611	6.58029540059014	6.63907748645881
51427_at	6.61593617852976	7.07387645975105	6.38711286711728	6.45917480239696	6.44385203943653	6.90261601771607	6.41716176060193	6.7873364315272	6.78767029633838	6.33813628190316	6.3629866139753	6.2101202634211	6.55716150166232	6.60077944057088	6.48484314868244	6.45229740354368	6.59188344458334	6.32561699821235	6.37150086373405	6.69221679903239	6.49946678805663	6.66057144751214	6.54740018916554
51429_at	8.43427796324057	8.38084146218607	8.42561629026863	8.07397658883311	8.93016860758306	9.09652931496083	8.92535998353603	8.51725989188301	8.60174949010895	8.98978223370082	9.29796104505274	9.28414711874327	9.22643855232318	8.66992229493188	9.22222489648651	9.1580894008603	9.1693778138506	9.94572438477461	9.7413251071247	8.72957166066653	8.65849263473907	8.5072108224501	8.92651209996914
51433_at	9.16271934318342	9.159000254432	9.72340916064238	9.07344518408569	9.84542335115055	9.7839338524814	9.22777485735125	8.76896961150323	8.7826415719977	9.47290815622258	9.3934939132426	9.64650268764928	9.3641129090823	8.79027566060999	8.81678170226521	9.27393320328441	8.87119064898964	9.70654327254315	9.47587380404618	9.3584560962008	8.81156119923139	8.97221384136129	8.88017140077324
51434_at	7.24548439657773	7.32016133112518	7.29244018189678	7.18120112449618	7.43382784426963	7.4281369911738	7.36114834746105	7.29699791259688	7.27954925759157	7.2783492763239	7.19702019041129	7.1847118194273	7.3745330168981	7.1823896512098	7.16935955878214	7.30275899976651	7.23222396727585	7.35380943221689	7.23158168736298	7.21459804276479	7.39452238494328	7.33387527271092	7.26799212995697
51435_at	5.94120049835331	6.19211739158817	5.75644293576944	5.85382948680294	6.06122833958345	6.22851935341985	5.86001941301688	5.79281404296202	5.77908647137125	5.82172911029918	5.71976497108864	5.80472436160638	6.12817403254608	5.78578280999504	5.87649556380768	5.87259091292883	5.86539048711964	5.80515461370831	5.62167301189079	6.19545573240228	5.95601873250868	5.83630998341199	5.72851933417365
5143_at	4.5334038174292	4.6309566292251	4.40072784131072	4.53871861231455	4.31773383550423	4.20098825926056	4.66317759077239	4.89638412298001	4.36594190038922	4.55131905869725	4.38043552188241	4.57627378306564	4.51521020857907	4.68551586168153	4.66593921192413	4.65612918534196	4.54807815153593	4.62736351302784	4.40245156775284	4.4834377473142	4.47275106663325	4.63308207992683	4.47275106663325
51441_at	7.82217600642647	8.56179450333841	8.50046604849247	7.98756779460313	8.43418473284813	9.52287132621088	8.03665458894163	7.59735569881313	7.48349791176207	8.55832164344736	8.24663066474498	8.7489880312004	9.05713180398026	7.49202053726472	8.12203295381616	8.42039350901175	8.19998140481412	9.11987024788979	8.69650692390963	9.20971733736349	7.62209957435419	7.90768002548499	7.76732022727087
51444_at	3.78700380281085	3.9573731062144	3.79296371442362	3.72032703154572	3.61849762915515	3.6842677973243	3.67976311768259	3.57104942331325	3.76909317625565	3.62544629534816	3.58200895895646	3.64434164393393	3.77373283219206	3.74839679843432	3.6384534875268	3.66125367715989	3.6500929202229	3.58035266947772	3.66585454569	3.68053506756401	3.61900553035326	3.77089456710691	3.71648488344898
51447_at	8.6066084716584	8.45518043499049	8.60770711614738	8.20646417401613	8.83270496473622	8.17575454028037	8.38964828266361	8.04449399870558	8.17572687965527	8.47204891598023	8.426219453271	8.72336802714753	8.35050008780754	8.41868547762676	8.29082931693566	8.85231422347322	8.28605491097848	8.48890575779061	8.53803494783459	8.32662526753662	8.39805843788963	7.9163694999742	8.27030833732953
51449_at	9.34432618634656	8.98759242313658	10.0451884507681	9.09470666743914	9.57938222169902	9.20898302635184	9.10116232698463	8.87549406941207	8.2389179255745	9.56950889833775	9.44038499952744	9.29729295658905	9.45062183915834	9.03735548675156	9.161017279137	9.32496020707881	8.69227935003173	9.05198134131757	9.44136903069449	8.34352359977861	9.07142820602135	8.69223591189686	8.43593445317554
5144_at	4.04863139754912	3.86104642554654	3.85526397327151	4.13157695394051	4.05377772398269	4.05428458261424	3.97210255980309	4.30524468456153	4.2669501842491	3.97227422567596	3.87421338161807	4.1999472706983	4.22058524161808	4.13021094812386	3.87923672719035	3.86411320162081	4.2715039842536	4.13676206076639	3.97667811695369	4.0551368881016	4.14462453304418	4.29477756277728	4.08580447727731
51455_at	6.44149207765936	6.42557439658741	6.27788954973732	6.41777647965142	6.32394343321477	6.51044000225135	6.41777647965142	6.41777647965142	6.53181406956606	6.30495523593375	6.33274010590753	6.42393807184501	6.38913991559867	6.41777647965142	6.51139621210252	6.28886075934759	6.41884095963433	6.2326044744714	6.37589630477993	6.37267062130014	6.5586154143521	6.50444295642	6.46051216336672
51460_at	6.78043467813142	6.5355062024042	6.5446649984589	6.71927669134291	6.40125796328158	6.07993093398203	6.78811625981377	6.90188025528927	6.76913521522	6.44833071849467	6.57211613725296	6.57751897820348	6.39064863108408	6.79116096653993	6.6183078662757	6.62305031769613	6.69569404575656	6.28491237049899	6.54889011006997	6.4336249717395	6.85220758966066	6.84317459668542	6.60188947028182
51465_at	8.57432485201818	7.87195616950734	8.30744759826325	8.1451210589357	8.77718656596725	8.46562418926789	8.5386982023378	8.28499414607023	8.19557089401892	8.87600729088552	8.74039508598494	8.73965503128842	8.68430415006305	8.04257858508216	8.67628621147971	8.79146737592047	8.69537148673458	8.83783052059123	8.79213586808659	8.22921924550693	8.25918018760064	8.50821075007444	8.32424569575379
51466_at	7.58970945513369	8.1752541035117	7.17746616089774	7.31016910409185	7.55226537293944	7.85794946282203	7.22541720651404	7.33558881252648	7.33254312008252	7.32793355728289	7.37337193836547	7.3642211313591	7.7378223197659	7.34477367203043	7.44856640681692	7.41866610252527	7.28122915638471	7.62768688486268	7.32705260117869	7.43554630958363	7.37337193836547	7.30506304608069	7.27154990607429
51473_at	5.11444407189115	5.31078148098733	4.9899624597391	5.13407488184789	5.21681368362196	5.19165447078687	5.17147375043314	5.10075666143353	5.13407488184789	5.20719061918184	5.09832078685779	5.09690036516367	5.30007212171624	5.19359063758435	4.95518198667527	5.08555030823359	5.01483225466157	5.01467263303526	5.04789368148375	5.57201147107164	5.26680276786923	5.33174524162423	5.11751409014738
51474_at	4.97479350594782	5.12510035627711	4.91980928817475	4.59610785323056	5.50264954715011	4.90591696045527	4.80658888543819	4.67026139527295	4.52782533834129	4.79285817616174	5.10844840210494	4.83358082883098	5.65671208950562	4.77025911949784	4.99727337807705	4.82571628268288	4.71248684431085	4.90677778044215	4.83348368572286	4.64528909618978	4.94354089952366	4.58675139348056	4.4413068195275
51479_at	8.38242889149909	8.69671763459969	8.93348371272954	8.50248564088932	8.86787883298646	8.69815957632099	8.57161057189408	8.10310536561768	8.25034256872612	8.7515691314294	8.65479930856385	8.5071446876138	8.80017061968746	8.11873014345274	8.27530410119307	8.58975575051478	8.49800717799176	8.55632085130706	8.52374245149641	8.72983147484344	8.26237449322711	8.26877625303905	8.25225413090349
